Game;Test Name;Duration (ms);Passed;Failure Message;Type;;;;Total Tests;Success Rate;Mean Execution Time
"Dongjintian (Four Players)";"lineLessOrEqualThanBoardSide";89;false;"Line concept is not present";Static;;;;;;
"Dongjintian (Four Players)";"eachPieceReferenceNotDuplicated";82;false;"The game does not have any piece declared as Each";Static;;;;;;
"Dongjintian (Four Players)";"pieceDeclaredAsEach";120;false;"The game does not have any piece declared as Each";Static;;;;;;
"Dongjintian (Four Players)";"pieceDeclaredAsShared";64;true;;Static;;;;;;
"Dongjintian (Four Players)";"pieceDeclaredAsNeutral";62;true;;Static;;;;;;
"Dongjintian (Four Players)";"equalNumberOfPiecesOnTheBoard";70;true;;Static;;;;;;
"Dongjintian (Four Players)";"AllPlayerDeclared";64;true;;Static;;;;;;
"Dongjintian (Four Players)";"sizeOfTrack";64;false;"Track concept is not present";Static;;;;;;
"Hawalis";"lineLessOrEqualThanBoardSide";41;false;"Line concept is not present";Static;;;;;;
"Hawalis";"eachPieceReferenceNotDuplicated";49;false;"The game does not have any piece declared as Each";Static;;;;;;
"Hawalis";"pieceDeclaredAsEach";74;false;"The game does not have any piece declared as Each";Static;;;;;;
"Hawalis";"pieceDeclaredAsShared";37;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Hawalis";"pieceDeclaredAsNeutral";32;true;;Static;;;;;;
"Hawalis";"equalNumberOfPiecesOnTheBoard";32;true;;Static;;;;;;
"Hawalis";"AllPlayerDeclared";33;true;;Static;;;;;;
"Hawalis";"sizeOfTrack";36;false;"The owner 0 does not have a track";Static;;;;;;
"Hus (Damara)";"lineLessOrEqualThanBoardSide";51;false;"Line concept is not present";Static;;;;;;
"Hus (Damara)";"eachPieceReferenceNotDuplicated";52;false;"The game does not have any piece declared as Each";Static;;;;;;
"Hus (Damara)";"pieceDeclaredAsEach";100;false;"The game does not have any piece declared as Each";Static;;;;;;
"Hus (Damara)";"pieceDeclaredAsShared";74;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Hus (Damara)";"pieceDeclaredAsNeutral";53;true;;Static;;;;;;
"Hus (Damara)";"equalNumberOfPiecesOnTheBoard";66;true;;Static;;;;;;
"Hus (Damara)";"AllPlayerDeclared";61;true;;Static;;;;;;
"Hus (Damara)";"sizeOfTrack";51;false;"The owner 0 does not have a track";Static;;;;;;
"Hus (Nama)";"lineLessOrEqualThanBoardSide";71;false;"Line concept is not present";Static;;;;;;
"Hus (Nama)";"eachPieceReferenceNotDuplicated";101;false;"The game does not have any piece declared as Each";Static;;;;;;
"Hus (Nama)";"pieceDeclaredAsEach";131;false;"The game does not have any piece declared as Each";Static;;;;;;
"Hus (Nama)";"pieceDeclaredAsShared";91;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Hus (Nama)";"pieceDeclaredAsNeutral";80;true;;Static;;;;;;
"Hus (Nama)";"equalNumberOfPiecesOnTheBoard";73;true;;Static;;;;;;
"Hus (Nama)";"AllPlayerDeclared";84;true;;Static;;;;;;
"Hus (Nama)";"sizeOfTrack";78;false;"The owner 0 does not have a track";Static;;;;;;
"Ikibuguzo (Opening 1)";"lineLessOrEqualThanBoardSide";57;false;"Line concept is not present";Static;;;;;;
"Ikibuguzo (Opening 1)";"eachPieceReferenceNotDuplicated";84;false;"The game does not have any piece declared as Each";Static;;;;;;
"Ikibuguzo (Opening 1)";"pieceDeclaredAsEach";103;false;"The game does not have any piece declared as Each";Static;;;;;;
"Ikibuguzo (Opening 1)";"pieceDeclaredAsShared";61;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Ikibuguzo (Opening 1)";"pieceDeclaredAsNeutral";77;true;;Static;;;;;;
"Ikibuguzo (Opening 1)";"equalNumberOfPiecesOnTheBoard";56;true;;Static;;;;;;
"Ikibuguzo (Opening 1)";"AllPlayerDeclared";57;true;;Static;;;;;;
"Ikibuguzo (Opening 1)";"sizeOfTrack";72;false;"The owner 0 does not have a track";Static;;;;;;
"Ikibuguzo (Opening 2)";"lineLessOrEqualThanBoardSide";53;false;"Line concept is not present";Static;;;;;;
"Ikibuguzo (Opening 2)";"eachPieceReferenceNotDuplicated";61;false;"The game does not have any piece declared as Each";Static;;;;;;
"Ikibuguzo (Opening 2)";"pieceDeclaredAsEach";106;false;"The game does not have any piece declared as Each";Static;;;;;;
"Ikibuguzo (Opening 2)";"pieceDeclaredAsShared";66;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Ikibuguzo (Opening 2)";"pieceDeclaredAsNeutral";45;true;;Static;;;;;;
"Ikibuguzo (Opening 2)";"equalNumberOfPiecesOnTheBoard";52;true;;Static;;;;;;
"Ikibuguzo (Opening 2)";"AllPlayerDeclared";60;true;;Static;;;;;;
"Ikibuguzo (Opening 2)";"sizeOfTrack";58;false;"The owner 0 does not have a track";Static;;;;;;
"Isolo";"lineLessOrEqualThanBoardSide";248;false;"Line concept is not present";Static;;;;;;
"Isolo";"eachPieceReferenceNotDuplicated";252;false;"The game does not have any piece declared as Each";Static;;;;;;
"Isolo";"pieceDeclaredAsEach";286;false;"The game does not have any piece declared as Each";Static;;;;;;
"Isolo";"pieceDeclaredAsShared";244;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Isolo";"pieceDeclaredAsNeutral";249;true;;Static;;;;;;
"Isolo";"equalNumberOfPiecesOnTheBoard";240;true;;Static;;;;;;
"Isolo";"AllPlayerDeclared";242;true;;Static;;;;;;
"Isolo";"sizeOfTrack";301;false;"The owner 0 does not have a track";Static;;;;;;
"Katra Boaoaka";"lineLessOrEqualThanBoardSide";54;false;"Line concept is not present";Static;;;;;;
"Katra Boaoaka";"eachPieceReferenceNotDuplicated";63;false;"The game does not have any piece declared as Each";Static;;;;;;
"Katra Boaoaka";"pieceDeclaredAsEach";90;false;"The game does not have any piece declared as Each";Static;;;;;;
"Katra Boaoaka";"pieceDeclaredAsShared";63;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Katra Boaoaka";"pieceDeclaredAsNeutral";53;true;;Static;;;;;;
"Katra Boaoaka";"equalNumberOfPiecesOnTheBoard";58;true;;Static;;;;;;
"Katra Boaoaka";"AllPlayerDeclared";82;true;;Static;;;;;;
"Katra Boaoaka";"sizeOfTrack";80;false;"The owner 0 does not have a track";Static;;;;;;
"Katra";"lineLessOrEqualThanBoardSide";63;false;"Line concept is not present";Static;;;;;;
"Katra";"eachPieceReferenceNotDuplicated";69;false;"The game does not have any piece declared as Each";Static;;;;;;
"Katra";"pieceDeclaredAsEach";90;false;"The game does not have any piece declared as Each";Static;;;;;;
"Katra";"pieceDeclaredAsShared";47;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Katra";"pieceDeclaredAsNeutral";48;true;;Static;;;;;;
"Katra";"equalNumberOfPiecesOnTheBoard";48;true;;Static;;;;;;
"Katra";"AllPlayerDeclared";46;true;;Static;;;;;;
"Katra";"sizeOfTrack";48;false;"The owner 0 does not have a track";Static;;;;;;
"Kisolo (Lali)";"lineLessOrEqualThanBoardSide";43;false;"Line concept is not present";Static;;;;;;
"Kisolo (Lali)";"eachPieceReferenceNotDuplicated";43;false;"The game does not have any piece declared as Each";Static;;;;;;
