Game,Test Name,Duration (ms),Passed,Failure Message,Type
"Haretavl_test_results";"pieceDeclaredAsShared";10;false;"The game does not have any piece declared as Shared";Static
"Haretavl_test_results";"eachPieceReferenceNotDuplicated";11;true;;Static
"Haretavl_test_results";"equalNumberOfPiecesOnTheBoard";11;false;"There are no pieces on the board";Static
"Haretavl_test_results";"playerNotDeclared";12;true;;Static
"Haretavl_test_results";"sizeOfTrack";11;false;"Track concept is not present";Static
"Hat Diviyan Keliya_test_results";"lineLessOrEqualThanBoardSide";13;false;"Line concept is not present";Static
"Hat Diviyan Keliya_test_results";"pieceDeclaredAsNeutral";11;true;;Static
"Hat Diviyan Keliya_test_results";"pieceDeclaredAsEach";43;true;;Static
"Hat Diviyan Keliya_test_results";"pieceDeclaredAsShared";10;false;"The game does not have any piece declared as Shared";Static
"Hat Diviyan Keliya_test_results";"eachPieceReferenceNotDuplicated";10;true;;Static
"Hat Diviyan Keliya_test_results";"equalNumberOfPiecesOnTheBoard";9;false;"There are no pieces on the board";Static
"Hat Diviyan Keliya_test_results";"playerNotDeclared";8;true;;Static
"Hat Diviyan Keliya_test_results";"sizeOfTrack";10;false;"Track concept is not present";Static
"Huli-Mane Ata_test_results";"lineLessOrEqualThanBoardSide";13;false;"Line concept is not present";Static
"Huli-Mane Ata_test_results";"pieceDeclaredAsNeutral";10;true;;Static
"Huli-Mane Ata_test_results";"pieceDeclaredAsEach";46;true;;Static
"Huli-Mane Ata_test_results";"pieceDeclaredAsShared";10;false;"The game does not have any piece declared as Shared";Static
"Huli-Mane Ata_test_results";"eachPieceReferenceNotDuplicated";14;true;;Static
"Huli-Mane Ata_test_results";"equalNumberOfPiecesOnTheBoard";10;false;"There are no pieces on the board";Static
"Huli-Mane Ata_test_results";"playerNotDeclared";11;true;;Static
"Huli-Mane Ata_test_results";"sizeOfTrack";12;false;"Track concept is not present";Static
"Hund efter Hare (Thy)_test_results";"lineLessOrEqualThanBoardSide";20;false;"Line concept is not present";Static
"Hund efter Hare (Thy)_test_results";"pieceDeclaredAsNeutral";17;true;;Static
"Hund efter Hare (Thy)_test_results";"pieceDeclaredAsEach";53;true;;Static
"Hund efter Hare (Thy)_test_results";"pieceDeclaredAsShared";18;false;"The game does not have any piece declared as Shared";Static
"Hund efter Hare (Thy)_test_results";"eachPieceReferenceNotDuplicated";17;true;;Static
"Hund efter Hare (Thy)_test_results";"equalNumberOfPiecesOnTheBoard";17;false;"There are no pieces on the board";Static
"Hund efter Hare (Thy)_test_results";"playerNotDeclared";19;true;;Static
"Hund efter Hare (Thy)_test_results";"sizeOfTrack";17;false;"Track concept is not present";Static
"Hund efter Hare (Vendsyssel)_test_results";"lineLessOrEqualThanBoardSide";13;false;"Line concept is not present";Static
"Hund efter Hare (Vendsyssel)_test_results";"pieceDeclaredAsNeutral";11;true;;Static
"Hund efter Hare (Vendsyssel)_test_results";"pieceDeclaredAsEach";45;true;;Static
"Hund efter Hare (Vendsyssel)_test_results";"pieceDeclaredAsShared";14;false;"The game does not have any piece declared as Shared";Static
"Hund efter Hare (Vendsyssel)_test_results";"eachPieceReferenceNotDuplicated";12;true;;Static
"Hund efter Hare (Vendsyssel)_test_results";"equalNumberOfPiecesOnTheBoard";11;false;"There are no pieces on the board";Static
"Hund efter Hare (Vendsyssel)_test_results";"playerNotDeclared";11;true;;Static
"Hund efter Hare (Vendsyssel)_test_results";"sizeOfTrack";12;false;"Track concept is not present";Static
"Hyvn aetter Hare_test_results";"lineLessOrEqualThanBoardSide";20;false;"Line concept is not present";Static
"Hyvn aetter Hare_test_results";"pieceDeclaredAsNeutral";19;true;;Static
"Hyvn aetter Hare_test_results";"pieceDeclaredAsEach";46;true;;Static
"Hyvn aetter Hare_test_results";"pieceDeclaredAsShared";14;false;"The game does not have any piece declared as Shared";Static
"Hyvn aetter Hare_test_results";"eachPieceReferenceNotDuplicated";13;true;;Static
"Hyvn aetter Hare_test_results";"equalNumberOfPiecesOnTheBoard";12;false;"There are no pieces on the board";Static
"Hyvn aetter Hare_test_results";"playerNotDeclared";12;true;;Static
"Hyvn aetter Hare_test_results";"sizeOfTrack";15;false;"Track concept is not present";Static
"Janes Soppi_test_results";"lineLessOrEqualThanBoardSide";11;false;"Line concept is not present";Static
"Janes Soppi_test_results";"pieceDeclaredAsNeutral";10;true;;Static
"Janes Soppi_test_results";"pieceDeclaredAsEach";43;true;;Static
"Janes Soppi_test_results";"pieceDeclaredAsShared";11;false;"The game does not have any piece declared as Shared";Static
