Game;Test Name;Duration (ms);Passed;Failure Message;Type;;;;Total Tests;Success Rate;Mean Execution Time
Janes Soppi;sizeOfTrack;12;false;Track concept is not present;Static;;;;;;
Jeu de Renard (Two Foxes);lineLessOrEqualThanBoardSide;39;false;Line concept is not present;Static;;;;;;
Jeu de Renard (Two Foxes);pieceDeclaredAsShared;42;false;The game does not have any piece declared as Shared;Static;;;;;;
Jeu de Renard (Two Foxes);pieceDeclaredAsNeutral;33;false;The game does not have any piece declared as Neutral;Static;;;;;;
Jeu de Renard (Two Foxes);pieceDeclaredAsEach;34;false;The game does not have any piece declared as Each;Static;;;;;;
Jeu de Renard (Two Foxes);equalNumberOfPiecesOnTheBoard;33;false;Players do not have the same number of pieces;Static;;;;;;
Jeu de Renard (Two Foxes);noUndeclaredPlayerReference;35;true;;Static;;;;;;
Jeu de Renard (Two Foxes);sizeOfTrack;31;false;Track concept is not present;Static;;;;;;
Jeu de Renard;lineLessOrEqualThanBoardSide;26;false;Line concept is not present;Static;;;;;;
Jeu de Renard;pieceDeclaredAsShared;24;false;The game does not have any piece declared as Shared;Static;;;;;;
Jeu de Renard;pieceDeclaredAsNeutral;24;false;The game does not have any piece declared as Neutral;Static;;;;;;
Jeu de Renard;pieceDeclaredAsEach;26;false;The game does not have any piece declared as Each;Static;;;;;;
Jeu de Renard;equalNumberOfPiecesOnTheBoard;23;false;Players do not have the same number of pieces;Static;;;;;;
Jeu de Renard;noUndeclaredPlayerReference;27;true;;Static;;;;;;
Jeu de Renard;sizeOfTrack;26;false;Track concept is not present;Static;;;;;;
Jeu du Renard et de la Poule;lineLessOrEqualThanBoardSide;22;false;Line concept is not present;Static;;;;;;
Jeu du Renard et de la Poule;pieceDeclaredAsShared;23;false;The game does not have any piece declared as Shared;Static;;;;;;
Jeu du Renard et de la Poule;pieceDeclaredAsNeutral;21;false;The game does not have any piece declared as Neutral;Static;;;;;;
Jeu du Renard et de la Poule;pieceDeclaredAsEach;26;false;The game does not have any piece declared as Each;Static;;;;;;
Jeu du Renard et de la Poule;equalNumberOfPiecesOnTheBoard;24;true;;Static;;;;;;
Jeu du Renard et de la Poule;noUndeclaredPlayerReference;24;true;;Static;;;;;;
Jeu du Renard et de la Poule;sizeOfTrack;20;false;Track concept is not present;Static;;;;;;
Jeu Militaire;lineLessOrEqualThanBoardSide;13;false;Line concept is not present;Static;;;;;;
Jeu Militaire;pieceDeclaredAsShared;12;false;The game does not have any piece declared as Shared;Static;;;;;;
Jeu Militaire;pieceDeclaredAsNeutral;13;false;The game does not have any piece declared as Neutral;Static;;;;;;
Jeu Militaire;pieceDeclaredAsEach;13;false;The game does not have any piece declared as Each;Static;;;;;;
Jeu Militaire;equalNumberOfPiecesOnTheBoard;11;true;;Static;;;;;;
Jeu Militaire;noUndeclaredPlayerReference;11;true;;Static;;;;;;
Jeu Militaire;sizeOfTrack;14;false;Track concept is not present;Static;;;;;;
Juroku Musashi;lineLessOrEqualThanBoardSide;22;false;Line concept is not present;Static;;;;;;
Juroku Musashi;pieceDeclaredAsShared;18;false;The game does not have any piece declared as Shared;Static;;;;;;
Juroku Musashi;pieceDeclaredAsNeutral;18;false;The game does not have any piece declared as Neutral;Static;;;;;;
Juroku Musashi;pieceDeclaredAsEach;17;false;The game does not have any piece declared as Each;Static;;;;;;
Juroku Musashi;equalNumberOfPiecesOnTheBoard;17;true;;Static;;;;;;
Juroku Musashi;noUndeclaredPlayerReference;15;true;;Static;;;;;;
