Game;Test Name;Duration (ms);Passed;Failure Message;Type;;;;Total Tests;Success Rate;Mean Execution Time
"Shantarad";"sizeOfTrack";33;false;"Track concept is not present";Static;;;;;;
"Tablut";"lineLessOrEqualThanBoardSide";40;false;"Line concept is not present";Static;;;;;;
"Tablut";"eachPieceReferenceNotDuplicated";44;false;"The game does not have any piece declared as Each";Static;;;;;;
"Tablut";"pieceDeclaredAsEach";69;false;"The game does not have any piece declared as Each";Static;;;;;;
"Tablut";"pieceDeclaredAsNeutral";36;true;;Static;;;;;;
"Tablut";"pieceDeclaredAsShared";41;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Tablut";"equalNumberOfPiecesOnTheBoard";54;false;"Players do not have the same number of pieces";Static;;;;;;
"Tablut";"AllPlayerDeclared";40;true;;Static;;;;;;
"Tablut";"sizeOfTrack";39;false;"Track concept is not present";Static;;;;;;
"Tawlbwrdd";"lineLessOrEqualThanBoardSide";60;false;"Line concept is not present";Static;;;;;;
"Tawlbwrdd";"eachPieceReferenceNotDuplicated";66;false;"The game does not have any piece declared as Each";Static;;;;;;
"Tawlbwrdd";"pieceDeclaredAsEach";94;false;"The game does not have any piece declared as Each";Static;;;;;;
"Tawlbwrdd";"pieceDeclaredAsNeutral";51;true;;Static;;;;;;
"Tawlbwrdd";"pieceDeclaredAsShared";66;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Tawlbwrdd";"equalNumberOfPiecesOnTheBoard";70;false;"Players do not have the same number of pieces";Static;;;;;;
"Tawlbwrdd";"AllPlayerDeclared";62;true;;Static;;;;;;
"Tawlbwrdd";"sizeOfTrack";55;false;"Track concept is not present";Static;;;;;;
"Fanorona";"lineLessOrEqualThanBoardSide";207;false;"Line concept is not present";Static;;;;;;
"Fanorona";"eachPieceReferenceNotDuplicated";217;false;"The game does not have any piece declared as Each";Static;;;;;;
"Fanorona";"pieceDeclaredAsEach";237;true;;Static;;;;;;
"Fanorona";"pieceDeclaredAsNeutral";205;true;;Static;;;;;;
"Fanorona";"pieceDeclaredAsShared";212;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Fanorona";"equalNumberOfPiecesOnTheBoard";211;true;;Static;;;;;;
"Fanorona";"AllPlayerDeclared";198;true;;Static;;;;;;
